"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  "
"AKZOINDIA","EQ","20-Mar-2024","2,431.90","2,439.10","2,439.25","2,388.75","2,394.00","2,397.55","2,401.10","5,179","1,24,35,303.80","2,016"
"AKZOINDIA","EQ","19-Mar-2024","2,478.30","2,481.95","2,481.95","2,414.60","2,435.00","2,431.90","2,442.90","11,336","2,76,92,708.45","4,321"
"AKZOINDIA","EQ","18-Mar-2024","2,394.90","2,390.00","2,494.00","2,377.70","2,464.50","2,478.30","2,449.99","22,621","5,54,21,308.70","6,032"
"AKZOINDIA","EQ","15-Mar-2024","2,320.55","2,328.65","2,448.25","2,323.90","2,371.00","2,394.90","2,391.86","23,068","5,51,75,480.30","5,375"
"AKZOINDIA","EQ","14-Mar-2024","2,286.25","2,300.50","2,343.15","2,288.35","2,328.00","2,320.55","2,318.19","15,621","3,62,12,418.05","4,078"
"AKZOINDIA","EQ","13-Mar-2024","2,391.80","2,385.00","2,390.95","2,267.00","2,336.60","2,286.25","2,319.73","57,387","13,31,22,296.95","6,192"
"AKZOINDIA","EQ","12-Mar-2024","2,397.70","2,397.00","2,435.00","2,359.95","2,389.90","2,391.80","2,393.86","26,629","6,37,46,028.40","4,848"
"AKZOINDIA","EQ","11-Mar-2024","2,418.70","2,428.60","2,437.25","2,390.00","2,401.00","2,397.70","2,404.34","13,456","3,23,52,737.85","2,793"
"AKZOINDIA","EQ","07-Mar-2024","2,437.45","2,466.05","2,500.05","2,413.25","2,418.00","2,418.70","2,426.93","19,348","4,69,56,232.95","4,248"
"AKZOINDIA","EQ","06-Mar-2024","2,452.80","2,462.00","2,471.95","2,426.25","2,447.90","2,437.45","2,445.43","19,866","4,85,80,870.15","6,572"
"AKZOINDIA","EQ","05-Mar-2024","2,492.20","2,495.00","2,500.45","2,450.10","2,450.10","2,452.80","2,460.78","12,686","3,12,17,437.85","4,844"
"AKZOINDIA","EQ","04-Mar-2024","2,522.65","2,540.60","2,540.65","2,468.10","2,490.15","2,492.20","2,490.67","16,463","4,10,03,851.50","4,042"
"AKZOINDIA","EQ","02-Mar-2024","2,496.75","2,513.00","2,559.00","2,502.00","2,531.00","2,522.65","2,522.69","1,205","30,39,844.55","261"
"AKZOINDIA","EQ","01-Mar-2024","2,516.10","2,516.10","2,548.35","2,487.15","2,499.00","2,496.75","2,504.36","16,460","4,12,21,829.95","3,771"
"AKZOINDIA","EQ","29-Feb-2024","2,564.30","2,565.00","2,581.85","2,505.00","2,516.00","2,516.10","2,527.36","19,252","4,86,56,787.45","3,642"
"AKZOINDIA","EQ","28-Feb-2024","2,637.30","2,657.40","2,657.40","2,560.40","2,561.00","2,564.30","2,593.06","17,136","4,44,34,749.10","5,240"
"AKZOINDIA","EQ","27-Feb-2024","2,682.70","2,682.70","2,682.70","2,590.00","2,635.80","2,637.30","2,627.37","30,204","7,93,57,202.95","5,168"
"AKZOINDIA","EQ","26-Feb-2024","2,733.60","2,750.05","2,753.95","2,674.00","2,690.00","2,682.70","2,699.21","8,969","2,42,09,178.95","2,312"
"AKZOINDIA","EQ","23-Feb-2024","2,766.20","2,766.20","2,775.40","2,721.05","2,730.00","2,733.60","2,740.94","8,467","2,32,07,499.60","1,578"
"AKZOINDIA","EQ","22-Feb-2024","2,796.40","2,790.00","2,796.90","2,740.40","2,770.20","2,766.20","2,769.09","7,814","2,16,37,661.80","1,731"
"AKZOINDIA","EQ","21-Feb-2024","2,822.45","2,823.00","2,853.80","2,775.00","2,780.00","2,796.40","2,809.55","14,005","3,93,47,718.30","3,102"
"AKZOINDIA","EQ","20-Feb-2024","2,809.05","2,823.10","2,832.00","2,780.05","2,822.95","2,822.45","2,809.80","7,951","2,23,40,689.05","1,585"
"AKZOINDIA","EQ","19-Feb-2024","2,840.45","2,848.50","2,850.00","2,791.35","2,814.80","2,809.05","2,826.16","11,467","3,24,07,534.15","4,838"
"AKZOINDIA","EQ","16-Feb-2024","2,799.70","2,799.00","2,930.00","2,705.55","2,834.70","2,840.45","2,853.96","42,668","12,17,72,564.80","11,376"
"AKZOINDIA","EQ","15-Feb-2024","2,803.65","2,826.00","2,831.85","2,773.95","2,800.00","2,799.70","2,803.57","11,239","3,15,09,336.80","2,705"
"AKZOINDIA","EQ","14-Feb-2024","2,747.10","2,747.10","2,809.95","2,747.10","2,805.00","2,803.65","2,784.17","10,495","2,92,19,839.50","2,844"
"AKZOINDIA","EQ","13-Feb-2024","2,793.50","2,793.50","2,793.50","2,736.45","2,750.00","2,747.10","2,755.89","15,035","4,14,34,850.85","4,062"
"AKZOINDIA","EQ","12-Feb-2024","2,875.90","2,890.30","2,890.30","2,780.00","2,790.00","2,793.50","2,815.81","13,126","3,69,60,292.20","3,390"
"AKZOINDIA","EQ","09-Feb-2024","2,841.95","2,860.00","2,890.00","2,808.75","2,890.00","2,875.90","2,847.21","11,073","3,15,27,176.95","3,125"
"AKZOINDIA","EQ","08-Feb-2024","2,865.45","2,896.95","2,896.95","2,825.00","2,850.00","2,841.95","2,852.01","21,074","6,01,03,222.20","5,242"
"AKZOINDIA","EQ","07-Feb-2024","2,931.95","2,960.00","2,996.55","2,851.05","2,869.00","2,865.45","2,926.20","71,796","21,00,89,104.20","9,632"
"AKZOINDIA","EQ","06-Feb-2024","2,731.25","2,739.25","3,058.00","2,730.00","2,890.00","2,931.95","2,916.12","2,92,145","85,19,31,091.55","33,827"
"AKZOINDIA","EQ","05-Feb-2024","2,682.50","2,682.50","2,745.00","2,680.00","2,745.00","2,731.25","2,723.99","23,915","6,51,44,106.55","6,893"
"AKZOINDIA","EQ","02-Feb-2024","2,629.75","2,629.75","2,689.80","2,608.00","2,680.00","2,682.50","2,657.57","14,236","3,78,33,153.10","3,855"
"AKZOINDIA","EQ","01-Feb-2024","2,612.20","2,612.20","2,645.55","2,602.00","2,610.00","2,629.75","2,621.30","15,686","4,11,17,646.95","3,473"
"AKZOINDIA","EQ","31-Jan-2024","2,653.65","2,661.95","2,699.95","2,595.10","2,614.95","2,612.20","2,626.80","35,978","9,45,07,071.25","8,943"
"AKZOINDIA","EQ","30-Jan-2024","2,606.40","2,614.20","2,690.00","2,595.20","2,665.00","2,653.65","2,650.56","19,371","5,13,43,957.10","6,571"
"AKZOINDIA","EQ","29-Jan-2024","2,594.75","2,594.75","2,624.70","2,584.65","2,595.60","2,606.40","2,598.57","5,164","1,34,18,999.40","1,285"
"AKZOINDIA","EQ","25-Jan-2024","2,614.00","2,625.00","2,633.95","2,567.10","2,590.00","2,594.75","2,590.07","17,145","4,44,06,681.75","2,722"
"AKZOINDIA","EQ","24-Jan-2024","2,625.20","2,638.35","2,646.80","2,590.90","2,615.00","2,614.00","2,614.68","38,062","9,95,19,789.05","8,974"
"AKZOINDIA","EQ","23-Jan-2024","2,680.60","2,694.05","2,694.05","2,618.05","2,625.00","2,625.20","2,638.28","19,470","5,13,67,350.50","2,195"
"AKZOINDIA","EQ","20-Jan-2024","2,696.10","2,719.45","2,719.80","2,666.60","2,667.05","2,680.60","2,690.36","4,958","1,33,38,791.05","1,033"
"AKZOINDIA","EQ","19-Jan-2024","2,702.85","2,716.40","2,716.40","2,676.40","2,685.20","2,696.10","2,694.11","9,339","2,51,60,299.15","2,240"
"AKZOINDIA","EQ","18-Jan-2024","2,714.10","2,690.00","2,727.00","2,636.55","2,714.65","2,702.85","2,697.26","13,073","3,52,61,280.10","2,478"
"AKZOINDIA","EQ","17-Jan-2024","2,710.00","2,682.30","2,728.00","2,661.00","2,714.00","2,714.10","2,689.35","13,983","3,76,05,116.55","3,608"
"AKZOINDIA","EQ","16-Jan-2024","2,714.20","2,714.95","2,736.00","2,700.00","2,710.00","2,710.00","2,719.59","13,917","3,78,48,551.90","3,114"
"AKZOINDIA","EQ","15-Jan-2024","2,661.50","2,653.00","2,741.00","2,651.00","2,690.00","2,714.20","2,699.28","19,678","5,31,16,505.90","5,432"
"AKZOINDIA","EQ","12-Jan-2024","2,680.90","2,690.90","2,712.95","2,636.10","2,660.00","2,661.50","2,674.81","7,975","2,13,31,633.95","2,031"
"AKZOINDIA","EQ","11-Jan-2024","2,583.15","2,596.10","2,749.00","2,566.80","2,690.00","2,680.90","2,646.79","23,326","6,17,39,100.15","4,930"
"AKZOINDIA","EQ","10-Jan-2024","2,603.50","2,603.50","2,603.50","2,575.55","2,584.30","2,583.15","2,590.44","5,492","1,42,26,721.00","1,622"
"AKZOINDIA","EQ","09-Jan-2024","2,595.60","2,608.60","2,620.00","2,580.00","2,600.00","2,603.50","2,599.37","5,425","1,41,01,570.75","1,489"
"AKZOINDIA","EQ","08-Jan-2024","2,659.00","2,658.90","2,672.30","2,587.00","2,587.00","2,595.60","2,621.95","12,177","3,19,27,452.80","3,096"
"AKZOINDIA","EQ","05-Jan-2024","2,651.65","2,664.95","2,671.40","2,640.05","2,663.30","2,659.00","2,657.34","10,231","2,71,87,194.95","3,191"
"AKZOINDIA","EQ","04-Jan-2024","2,651.95","2,664.00","2,664.00","2,635.00","2,640.00","2,651.65","2,647.24","18,368","4,86,24,544.30","5,610"
"AKZOINDIA","EQ","03-Jan-2024","2,623.65","2,623.65","2,668.90","2,608.10","2,649.55","2,651.95","2,650.65","21,254","5,63,36,839.20","4,805"
"AKZOINDIA","EQ","02-Jan-2024","2,593.95","2,599.75","2,630.55","2,589.05","2,618.35","2,623.65","2,614.53","15,791","4,12,86,002.70","3,887"
"AKZOINDIA","EQ","01-Jan-2024","2,607.45","2,607.45","2,640.90","2,575.15","2,583.80","2,593.95","2,611.05","13,402","3,49,93,348.85","3,324"
"AKZOINDIA","EQ","29-Dec-2023","2,579.00","2,580.00","2,645.00","2,557.50","2,614.75","2,607.45","2,598.83","29,202","7,58,90,909.10","5,253"
"AKZOINDIA","EQ","28-Dec-2023","2,577.90","2,577.90","2,588.95","2,554.10","2,575.00","2,579.00","2,573.17","7,086","1,82,33,516.05","2,051"
"AKZOINDIA","EQ","27-Dec-2023","2,556.50","2,560.00","2,614.80","2,529.95","2,555.00","2,577.90","2,560.69","12,151","3,11,14,956.50","2,845"
"AKZOINDIA","EQ","26-Dec-2023","2,565.85","2,578.70","2,578.70","2,550.05","2,559.25","2,556.50","2,565.82","4,309","1,10,56,108.55","1,130"
"AKZOINDIA","EQ","22-Dec-2023","2,604.30","2,604.30","2,624.00","2,561.00","2,565.00","2,565.85","2,579.46","20,605","5,31,49,802.25","3,863"
"AKZOINDIA","EQ","21-Dec-2023","2,577.45","2,505.00","2,617.00","2,504.95","2,612.00","2,604.30","2,576.37","12,547","3,23,25,662.60","3,562"
"AKZOINDIA","EQ","20-Dec-2023","2,607.25","2,617.25","2,635.00","2,563.75","2,577.10","2,577.45","2,603.24","27,282","7,10,21,607.80","5,451"
"AKZOINDIA","EQ","19-Dec-2023","2,548.35","2,548.35","2,625.90","2,541.10","2,620.00","2,607.25","2,588.10","38,683","10,01,15,504.25","9,139"
"AKZOINDIA","EQ","18-Dec-2023","2,554.25","2,567.00","2,582.05","2,531.00","2,540.00","2,548.35","2,559.18","15,791","4,04,11,976.30","2,765"
"AKZOINDIA","EQ","15-Dec-2023","2,517.90","2,530.50","2,560.00","2,522.00","2,540.10","2,554.25","2,545.92","17,482","4,45,07,839.80","2,826"
"AKZOINDIA","EQ","14-Dec-2023","2,507.15","2,530.00","2,533.00","2,511.45","2,520.00","2,517.90","2,520.47","11,316","2,85,21,614.20","1,660"
"AKZOINDIA","EQ","13-Dec-2023","2,516.25","2,519.95","2,535.25","2,500.00","2,510.00","2,507.15","2,515.87","12,506","3,14,63,517.25","2,379"
"AKZOINDIA","EQ","12-Dec-2023","2,521.55","2,534.20","2,543.55","2,502.00","2,515.00","2,516.25","2,516.60","7,499","1,88,71,966.40","2,023"
"AKZOINDIA","EQ","11-Dec-2023","2,561.65","2,561.00","2,575.00","2,506.35","2,524.00","2,521.55","2,533.55","16,640","4,21,58,320.95","3,528"
"AKZOINDIA","EQ","08-Dec-2023","2,591.45","2,600.10","2,655.90","2,525.00","2,548.00","2,561.65","2,584.33","33,313","8,60,91,899.90","5,508"
"AKZOINDIA","EQ","07-Dec-2023","2,523.45","2,530.00","2,620.00","2,516.05","2,595.00","2,591.45","2,571.20","39,766","10,22,46,281.40","6,348"
"AKZOINDIA","EQ","06-Dec-2023","2,497.25","2,514.50","2,536.25","2,498.20","2,522.70","2,523.45","2,520.88","16,898","4,25,97,831.30","2,719"
"AKZOINDIA","EQ","05-Dec-2023","2,474.20","2,472.20","2,515.00","2,470.55","2,486.05","2,497.25","2,488.17","11,206","2,78,82,460.85","2,235"
"AKZOINDIA","EQ","04-Dec-2023","2,481.55","2,500.00","2,507.85","2,454.55","2,480.05","2,474.20","2,474.28","14,629","3,61,96,241.50","3,112"
"AKZOINDIA","EQ","01-Dec-2023","2,449.35","2,461.60","2,498.00","2,451.00","2,479.10","2,481.55","2,477.62","11,522","2,85,47,088.05","2,821"
"AKZOINDIA","EQ","30-Nov-2023","2,477.95","2,484.00","2,484.00","2,441.00","2,452.00","2,449.35","2,455.12","21,487","5,27,53,190.35","4,770"
"AKZOINDIA","EQ","29-Nov-2023","2,457.75","2,484.00","2,484.00","2,459.00","2,479.00","2,477.95","2,469.81","7,617","1,88,12,557.45","1,250"
"AKZOINDIA","EQ","28-Nov-2023","2,476.55","2,490.00","2,490.00","2,446.50","2,456.10","2,457.75","2,463.07","10,407","2,56,33,121.10","2,868"
"AKZOINDIA","EQ","24-Nov-2023","2,497.95","2,510.00","2,510.00","2,471.60","2,471.60","2,476.55","2,480.92","4,414","1,09,50,795.15","891"
"AKZOINDIA","EQ","23-Nov-2023","2,500.55","2,519.00","2,519.00","2,479.55","2,498.25","2,497.95","2,496.47","6,070","1,51,53,575.90","1,929"
"AKZOINDIA","EQ","22-Nov-2023","2,498.30","2,520.00","2,520.00","2,488.30","2,505.00","2,500.55","2,501.92","7,870","1,96,90,118.75","2,261"
"AKZOINDIA","EQ","21-Nov-2023","2,460.45","2,472.80","2,515.75","2,451.05","2,503.80","2,498.30","2,488.90","18,284","4,55,07,129.40","4,396"
"AKZOINDIA","EQ","20-Nov-2023","2,481.10","2,485.00","2,494.15","2,442.50","2,456.00","2,460.45","2,475.86","11,501","2,84,74,915.70","1,341"
"AKZOINDIA","EQ","17-Nov-2023","2,468.70","2,480.00","2,510.05","2,468.75","2,484.10","2,481.10","2,492.67","17,910","4,46,43,764.55","4,778"
"AKZOINDIA","EQ","16-Nov-2023","2,446.25","2,440.65","2,489.90","2,434.00","2,468.00","2,468.70","2,466.33","15,121","3,72,93,446.40","4,063"
"AKZOINDIA","EQ","15-Nov-2023","2,455.90","2,455.95","2,468.15","2,425.20","2,445.00","2,446.25","2,446.52","10,488","2,56,59,116.60","2,343"
"AKZOINDIA","EQ","13-Nov-2023","2,467.15","2,467.15","2,470.00","2,444.00","2,444.00","2,455.90","2,459.36","3,386","83,27,400.75","1,309"
"AKZOINDIA","EQ","12-Nov-2023","2,452.70","2,452.00","2,488.00","2,432.75","2,475.00","2,467.15","2,466.63","4,035","99,52,870.85","873"
"AKZOINDIA","EQ","10-Nov-2023","2,438.05","2,447.00","2,473.00","2,421.15","2,450.00","2,452.70","2,446.56","20,382","4,98,65,834.65","2,649"
"AKZOINDIA","EQ","09-Nov-2023","2,427.85","2,427.85","2,458.00","2,427.85","2,447.00","2,438.05","2,444.32","5,466","1,33,60,673.20","1,612"
"AKZOINDIA","EQ","08-Nov-2023","2,440.80","2,453.00","2,458.45","2,421.10","2,425.00","2,427.85","2,440.11","11,116","2,71,24,261.25","2,386"
"AKZOINDIA","EQ","07-Nov-2023","2,440.25","2,457.00","2,457.00","2,412.05","2,432.70","2,440.80","2,428.68","6,773","1,64,49,452.35","2,227"
"AKZOINDIA","EQ","06-Nov-2023","2,442.55","2,445.00","2,459.95","2,420.00","2,426.00","2,440.25","2,445.88","10,153","2,48,33,060.95","3,048"
"AKZOINDIA","EQ","03-Nov-2023","2,443.40","2,406.00","2,460.00","2,406.00","2,450.00","2,442.55","2,440.97","23,823","5,81,51,183.95","3,929"
"AKZOINDIA","EQ","02-Nov-2023","2,385.15","2,397.00","2,524.00","2,390.10","2,439.80","2,443.40","2,461.19","63,965","15,74,30,206.65","7,471"
"AKZOINDIA","EQ","01-Nov-2023","2,416.25","2,405.00","2,414.50","2,356.10","2,391.70","2,385.15","2,382.25","30,583","7,28,56,490.30","6,643"
"AKZOINDIA","EQ","31-Oct-2023","2,426.30","2,446.30","2,452.50","2,409.00","2,413.25","2,416.25","2,422.84","5,578","1,35,14,615.85","1,569"
"AKZOINDIA","EQ","30-Oct-2023","2,421.35","2,441.35","2,454.85","2,419.25","2,429.95","2,426.30","2,430.66","8,189","1,99,04,685.65","2,126"
"AKZOINDIA","EQ","27-Oct-2023","2,414.80","2,451.00","2,451.00","2,410.00","2,423.00","2,421.35","2,429.35","7,996","1,94,25,060.20","2,158"
"AKZOINDIA","EQ","26-Oct-2023","2,414.05","2,421.00","2,496.60","2,359.65","2,412.00","2,414.80","2,407.08","16,875","4,06,19,527.75","5,429"
"AKZOINDIA","EQ","25-Oct-2023","2,438.55","2,438.55","2,458.45","2,401.00","2,410.00","2,414.05","2,416.34","15,815","3,82,14,351.45","3,602"
"AKZOINDIA","EQ","23-Oct-2023","2,441.85","2,463.65","2,468.70","2,395.05","2,420.00","2,438.55","2,427.29","12,366","3,00,15,917.10","3,554"
"AKZOINDIA","EQ","20-Oct-2023","2,455.90","2,476.00","2,476.00","2,426.00","2,460.00","2,441.85","2,448.71","6,524","1,59,75,361.50","1,839"
"AKZOINDIA","EQ","19-Oct-2023","2,465.20","2,461.20","2,475.25","2,444.00","2,469.00","2,455.90","2,458.35","7,211","1,77,27,172.35","1,581"
"AKZOINDIA","EQ","18-Oct-2023","2,472.25","2,493.85","2,494.35","2,455.05","2,461.00","2,465.20","2,475.24","14,527","3,59,57,879.00","4,602"
"AKZOINDIA","EQ","17-Oct-2023","2,456.30","2,499.00","2,505.00","2,460.35","2,472.25","2,472.25","2,483.29","13,485","3,34,87,107.90","4,323"
"AKZOINDIA","EQ","16-Oct-2023","2,481.90","2,471.90","2,488.40","2,449.85","2,463.10","2,456.30","2,462.06","10,194","2,50,98,206.50","2,033"
"AKZOINDIA","EQ","13-Oct-2023","2,483.50","2,483.50","2,494.65","2,460.00","2,480.00","2,481.90","2,477.50","6,600","1,63,51,484.60","2,132"
"AKZOINDIA","EQ","12-Oct-2023","2,482.10","2,483.00","2,503.55","2,471.00","2,487.40","2,483.50","2,487.20","10,440","2,59,66,333.60","2,513"
"AKZOINDIA","EQ","11-Oct-2023","2,479.40","2,488.00","2,512.50","2,470.00","2,472.95","2,482.10","2,484.30","10,706","2,65,96,932.55","2,199"
"AKZOINDIA","EQ","10-Oct-2023","2,466.40","2,478.75","2,511.00","2,470.00","2,475.00","2,479.40","2,483.05","12,890","3,20,06,492.55","3,236"
"AKZOINDIA","EQ","09-Oct-2023","2,507.85","2,473.00","2,498.00","2,455.00","2,465.00","2,466.40","2,472.69","6,584","1,62,80,216.20","2,305"
"AKZOINDIA","EQ","06-Oct-2023","2,504.35","2,492.00","2,549.55","2,492.00","2,513.15","2,507.85","2,514.29","9,268","2,33,02,461.40","2,627"
"AKZOINDIA","EQ","05-Oct-2023","2,513.20","2,540.00","2,567.70","2,496.00","2,509.95","2,504.35","2,534.39","17,278","4,37,89,116.20","3,478"
"AKZOINDIA","EQ","04-Oct-2023","2,503.55","2,513.70","2,528.85","2,492.80","2,520.00","2,513.20","2,505.85","19,254","4,82,47,571.15","5,187"
"AKZOINDIA","EQ","03-Oct-2023","2,508.60","2,519.70","2,525.00","2,485.40","2,500.00","2,503.55","2,506.23","24,387","6,11,19,373.45","4,292"
"AKZOINDIA","EQ","29-Sep-2023","2,447.70","2,474.90","2,530.00","2,450.00","2,509.70","2,508.60","2,492.68","18,070","4,50,42,779.55","4,625"
"AKZOINDIA","EQ","28-Sep-2023","2,504.35","2,516.90","2,528.35","2,427.00","2,450.05","2,447.70","2,468.99","20,192","4,98,53,892.45","4,344"
"AKZOINDIA","EQ","27-Sep-2023","2,497.50","2,497.50","2,517.95","2,472.00","2,515.00","2,504.35","2,492.81","17,193","4,28,58,941.30","4,253"
"AKZOINDIA","EQ","26-Sep-2023","2,508.80","2,521.35","2,531.00","2,485.00","2,507.00","2,497.50","2,501.93","16,350","4,09,06,571.85","4,004"
"AKZOINDIA","EQ","25-Sep-2023","2,520.10","2,545.00","2,567.00","2,492.00","2,512.00","2,508.80","2,514.34","25,860","6,50,20,929.55","5,852"
"AKZOINDIA","EQ","22-Sep-2023","2,517.90","2,515.00","2,530.45","2,494.95","2,521.95","2,520.10","2,513.56","14,257","3,58,35,807.90","3,038"
"AKZOINDIA","EQ","21-Sep-2023","2,521.10","2,515.00","2,557.95","2,510.50","2,530.00","2,517.90","2,524.07","14,792","3,73,36,068.15","3,587"
"AKZOINDIA","EQ","20-Sep-2023","2,595.50","2,595.50","2,597.45","2,515.00","2,520.00","2,521.10","2,542.01","30,519","7,75,79,672.05","5,461"
"AKZOINDIA","EQ","18-Sep-2023","2,595.30","2,630.90","2,638.95","2,580.20","2,598.00","2,595.50","2,609.71","16,820","4,38,95,256.90","3,549"
"AKZOINDIA","EQ","15-Sep-2023","2,641.30","2,661.30","2,662.25","2,574.05","2,590.65","2,595.30","2,610.96","26,046","6,80,05,183.00","5,990"
"AKZOINDIA","EQ","14-Sep-2023","2,659.75","2,661.30","2,678.00","2,635.00","2,641.55","2,641.30","2,655.04","7,150","1,89,83,534.25","1,970"
"AKZOINDIA","EQ","13-Sep-2023","2,674.20","2,699.80","2,699.80","2,626.50","2,664.00","2,659.75","2,642.90","20,113","5,31,56,684.40","2,982"
"AKZOINDIA","EQ","12-Sep-2023","2,752.15","2,766.00","2,766.95","2,660.20","2,681.80","2,674.20","2,705.45","10,953","2,96,32,827.30","3,216"
"AKZOINDIA","EQ","11-Sep-2023","2,707.45","2,721.00","2,766.00","2,707.45","2,755.00","2,752.15","2,750.84","13,663","3,75,84,731.50","2,933"
"AKZOINDIA","EQ","08-Sep-2023","2,683.15","2,683.15","2,718.80","2,683.15","2,701.00","2,707.45","2,703.43","8,068","2,18,11,269.30","2,088"
"AKZOINDIA","EQ","07-Sep-2023","2,700.95","2,700.95","2,717.70","2,667.00","2,682.50","2,683.15","2,687.28","9,290","2,49,64,792.05","2,194"
"AKZOINDIA","EQ","06-Sep-2023","2,734.20","2,757.00","2,757.00","2,674.00","2,692.50","2,700.95","2,700.13","14,094","3,80,55,694.40","3,718"
"AKZOINDIA","EQ","05-Sep-2023","2,767.90","2,725.00","2,774.95","2,725.00","2,743.00","2,734.20","2,747.01","9,037","2,48,24,743.95","3,483"
"AKZOINDIA","EQ","04-Sep-2023","2,736.55","2,730.00","2,778.00","2,720.60","2,773.00","2,767.90","2,763.50","6,556","1,81,17,480.95","1,954"
"AKZOINDIA","EQ","01-Sep-2023","2,747.50","2,747.50","2,777.00","2,720.00","2,750.00","2,736.55","2,742.94","9,804","2,68,91,785.50","3,021"
"AKZOINDIA","EQ","31-Aug-2023","2,772.75","2,785.00","2,790.00","2,730.00","2,751.20","2,747.50","2,750.85","6,621","1,82,13,402.90","2,552"
"AKZOINDIA","EQ","30-Aug-2023","2,730.80","2,759.00","2,790.90","2,733.60","2,785.00","2,772.75","2,761.21","14,245","3,93,33,382.45","3,798"
"AKZOINDIA","EQ","29-Aug-2023","2,706.60","2,708.00","2,749.00","2,708.00","2,724.50","2,730.80","2,729.23","7,221","1,97,07,772.55","2,539"
"AKZOINDIA","EQ","28-Aug-2023","2,764.65","2,764.65","2,790.95","2,681.80","2,693.00","2,706.60","2,742.86","16,720","4,58,60,540.45","4,426"
"AKZOINDIA","EQ","25-Aug-2023","2,768.95","2,780.00","2,782.30","2,752.60","2,759.00","2,764.65","2,766.39","5,603","1,55,00,067.40","1,277"
"AKZOINDIA","EQ","24-Aug-2023","2,789.65","2,814.45","2,873.95","2,756.15","2,769.90","2,768.95","2,783.96","10,686","2,97,49,345.60","2,793"
"AKZOINDIA","EQ","23-Aug-2023","2,800.80","2,812.85","2,845.95","2,781.00","2,784.00","2,789.65","2,798.53","7,929","2,21,89,541.45","2,263"
"AKZOINDIA","EQ","22-Aug-2023","2,795.35","2,798.40","2,834.95","2,782.05","2,819.35","2,800.80","2,807.61","10,976","3,08,16,335.95","4,008"
"AKZOINDIA","EQ","21-Aug-2023","2,826.65","2,815.00","2,826.60","2,775.05","2,799.90","2,795.35","2,797.32","5,933","1,65,96,470.75","1,841"
"AKZOINDIA","EQ","18-Aug-2023","2,849.25","2,849.25","2,849.25","2,796.35","2,830.00","2,826.65","2,822.24","6,820","1,92,47,684.10","2,060"
"AKZOINDIA","EQ","17-Aug-2023","2,873.65","2,904.80","2,965.20","2,830.00","2,844.00","2,849.25","2,861.20","17,817","5,09,77,915.95","4,360"
"AKZOINDIA","EQ","16-Aug-2023","2,811.35","2,785.70","2,924.75","2,779.90","2,904.80","2,873.65","2,841.18","22,066","6,26,93,441.35","6,081"
"AKZOINDIA","EQ","14-Aug-2023","2,819.05","2,820.25","2,826.00","2,750.45","2,817.40","2,811.35","2,798.54","9,464","2,64,85,405.25","2,865"
"AKZOINDIA","EQ","11-Aug-2023","2,814.75","2,828.00","2,834.30","2,801.00","2,820.40","2,819.05","2,823.70","12,226","3,45,22,585.55","2,082"
"AKZOINDIA","EQ","10-Aug-2023","2,779.00","2,779.00","2,841.45","2,760.05","2,821.50","2,814.75","2,807.19","13,644","3,83,01,349.40","3,277"
"AKZOINDIA","EQ","09-Aug-2023","2,806.25","2,811.40","2,836.00","2,760.15","2,794.00","2,779.00","2,798.24","12,525","3,50,47,975.70","3,598"
"AKZOINDIA","EQ","08-Aug-2023","2,829.95","2,843.00","2,843.00","2,768.80","2,804.45","2,806.25","2,800.23","15,836","4,43,44,465.80","3,401"
"AKZOINDIA","EQ","07-Aug-2023","2,822.80","2,848.00","2,857.15","2,802.05","2,827.00","2,829.95","2,829.91","9,999","2,82,96,309.10","2,952"
"AKZOINDIA","EQ","04-Aug-2023","2,899.85","2,940.00","2,940.00","2,812.05","2,815.00","2,822.80","2,850.97","21,671","6,17,83,423.05","5,082"
"AKZOINDIA","EQ","03-Aug-2023","2,781.05","2,755.45","2,930.85","2,755.45","2,900.50","2,899.85","2,884.86","1,49,660","43,17,48,300.65","16,636"
"AKZOINDIA","EQ","02-Aug-2023","2,822.70","2,836.80","2,843.95","2,719.75","2,780.00","2,781.05","2,790.41","19,868","5,54,39,841.15","5,802"
"AKZOINDIA","EQ","01-Aug-2023","2,775.20","2,772.00","2,879.70","2,758.90","2,820.00","2,822.70","2,846.37","36,875","10,49,59,728.45","6,268"
"AKZOINDIA","EQ","31-Jul-2023","2,719.35","2,719.40","2,784.90","2,719.40","2,775.00","2,775.20","2,766.82","45,639","12,62,74,921.15","6,476"
"AKZOINDIA","EQ","28-Jul-2023","2,742.80","2,733.10","2,792.25","2,708.60","2,724.90","2,719.35","2,726.19","27,414","7,47,35,655.25","2,520"
"AKZOINDIA","EQ","27-Jul-2023","2,712.65","2,688.00","2,764.00","2,672.15","2,727.05","2,742.80","2,733.30","23,186","6,33,74,243.25","5,018"
"AKZOINDIA","EQ","26-Jul-2023","2,644.90","2,668.40","2,722.85","2,645.55","2,720.25","2,712.65","2,694.71","22,012","5,93,15,905.60","5,589"
"AKZOINDIA","EQ","25-Jul-2023","2,659.10","2,659.10","2,689.00","2,620.00","2,640.00","2,644.90","2,657.63","12,222","3,24,81,565.70","3,279"
